ม,-0.2254086285829544,-0.26592889428138733,-0.15716400742530823,0.15069088339805603,-0.08214331418275833,-0.06872600317001343,-0.3386278450489044,-0.03490380197763443,0.129666268825531,0.15433722734451294,0.08880794793367386,-0.07281790673732758,-0.09991361200809479,-0.46543195843696594,-0.1143106147646904,-0.2832705080509186,0.24611200392246246,-0.35929375886917114,-0.16415369510650635,0.12610864639282227,0.25308096408843994,-0.053712885826826096,0.14933854341506958,-0.15707185864448547,0.09180024266242981,0.10159207135438919,0.03639546409249306,-0.04835105687379837,-0.04637627676129341,-0.18332980573177338,0.07738929241895676,0.24263609945774078,-0.04959854856133461,0.3171834349632263,-0.20892804861068726,-0.28389081358909607,-0.053837504237890244,0.0846126601099968,0.10277331620454788,-0.003332801628857851,0.15316635370254517,-0.39409106969833374,-0.05480007082223892,-0.20526576042175293,-0.5938977599143982,0.3289243280887604,0.2542072534561157,-0.2271333932876587,0.21742747724056244,-0.007303193211555481,-0.1456540822982788,0.22172057628631592,0.11662507057189941,-0.15649551153182983,0.5723021626472473,0.02071848325431347,0.10157197713851929,-0.049546465277671814,0.06754817068576813,0.0010832370026037097,-0.3433220684528351,0.4001040756702423,-0.33866915106773376,0.08731628954410553,-0.27478688955307007,0.06483127176761627,-0.016428370028734207,0.19479359686374664
ณ,0.2971176207065582,0.011106026358902454,0.42942938208580017,0.23243547976016998,0.06562916934490204,0.07399153709411621,-0.23767372965812683,-0.10090469568967819,0.2558169662952423,0.21626749634742737,-0.0940890833735466,0.1274820864200592,-0.21158699691295624,-0.3068157434463501,-0.2739136219024658,0.08031854778528214,0.33210489153862,-0.18759629130363464,0.22097519040107727,0.14107955992221832,-0.15266166627407074,-0.1434800624847412,-0.2094336897134781,-0.057812418788671494,0.31201791763305664,-0.29614099860191345,-0.23391929268836975,0.10517150163650513,-0.12354334443807602,0.14967066049575806,-0.2834610044956207,-0.06379684060811996,-0.0944771096110344,-0.1978743076324463,0.07383287698030472,-0.6401773691177368,0.061122115701436996,0.16078002750873566,-0.283976674079895,-0.14680227637290955,0.23338723182678223,0.25352731347084045,-0.16976207494735718,-0.007128633093088865,-0.2592371106147766,0.07974375039339066,0.14607718586921692,0.05423373728990555,-0.2452453225851059,-0.11005644500255585,0.27762147784233093,-0.015096917748451233,0.07932028919458389,0.4554291367530823,0.018068118020892143,-0.1369589865207672,-0.14618182182312012,-0.04183180257678032,-0.20804403722286224,-0.26157569885253906,-0.47464829683303833,-0.19397549331188202,-0.09440453350543976,-0.27000880241394043,0.4188571870326996,-0.3676164746284485,0.22796644270420074,-0.10216183215379715
น,-0.10624242573976517,-0.10906387120485306,0.10534585267305374,-0.040328171104192734,-0.0959589034318924,0.23982276022434235,-0.36255669593811035,-0.10625665634870529,0.42913007736206055,0.21837961673736572,-0.06327115744352341,-0.1260751336812973,-0.2178029865026474,0.09853291511535645,-0.20879176259040833,0.25734469294548035,0.02274390496313572,0.3301577866077423,0.10732650756835938,0.14522279798984528,-0.3853560984134674,0.218430295586586,0.09089973568916321,0.0719454362988472,0.2390308529138565,-0.1254184991121292,0.048353713005781174,0.020114092156291008,-0.2522474527359009,0.19538627564907074,0.0470893420279026,0.15475738048553467,-0.33104684948921204,-0.36447831988334656,0.32501232624053955,0.04883302003145218,-0.21478603780269623,0.36237668991088867,0.04276108741760254,0.0984404906630516,-0.3629609942436218,-0.6822453737258911,-0.02792629785835743,0.19305631518363953,0.21239827573299408,0.08836185187101364,-0.15338702499866486,-0.08945880085229874,0.18956224620342255,-0.15190477669239044,-0.007083930540829897,-0.10761392116546631,-0.013942467048764229,0.2138575315475464,0.3304864168167114,0.3482019901275635,0.01674538478255272,0.11691741645336151,0.18519915640354156,0.26697129011154175,0.2654918134212494,-0.24045446515083313,0.022624781355261803,0.283942848443985,0.07466336339712143,0.07097910344600677,0.0912092849612236,-0.03797895833849907
ง,0.015926295891404152,-0.06425215303897858,-0.26213201880455017,0.02902076579630375,0.20409627258777618,-0.17233777046203613,-0.1591825783252716,0.21142609417438507,-0.1465943455696106,0.46737349033355713,-0.1262441724538803,-0.34416666626930237,-0.39604538679122925,-0.3469197154045105,0.00022066569363232702,-0.14410768449306488,-0.14766919612884521,-0.1603868007659912,0.06408647447824478,-0.368215948343277,0.14589299261569977,-0.12475812435150146,0.1575177162885666,0.12453515082597733,0.09747413545846939,0.14402414858341217,0.013362148776650429,0.07159373164176941,0.02250560000538826,-0.0495900884270668,-0.005206673871725798,-0.31112486124038696,0.20003928244113922,0.08567243814468384,0.1562909483909607,-0.06048769876360893,-0.10040412843227386,0.13262473046779633,-0.3673008382320404,0.24182765185832977,-0.3389923572540283,-0.22835011780261993,-0.18985021114349365,0.3260692358016968,-0.028604799881577492,-0.14624089002609253,-0.062491174787282944,0.16652800142765045,-0.1056457906961441,-0.025632493197917938,0.06335863471031189,-0.059705302119255066,0.4733635187149048,0.011765126138925552,-0.08009424805641174,-0.28761646151542664,0.11215319484472275,-0.21148915588855743,-0.5882326364517212,-0.23040519654750824,0.13807161152362823,0.5506578087806702,0.10570795834064484,-0.3342295289039612,-0.20982736349105835,0.12081541866064072,-0.35940736532211304,-0.27388739585876465
ผ,-0.3060911297798157,-0.12956087291240692,0.18675552308559418,-0.36068469285964966,-0.09336099773645401,0.002755087800323963,-0.33070623874664307,-0.3068757653236389,0.34926822781562805,0.07879610359668732,0.017779044806957245,-0.0801585242152214,0.07342613488435745,0.3350338339805603,-0.008297656662762165,-0.2299545556306839,-0.025626305490732193,0.1557932198047638,0.4375370442867279,0.03757908195257187,-0.5190775990486145,-0.041903167963027954,0.195436492562294,-0.0997510701417923,0.054907746613025665,-0.35715723037719727,0.06169215962290764,0.30970504879951477,-0.16185656189918518,0.25671300292015076,0.04099264740943909,-0.39269208908081055,-0.16372106969356537,-0.06389669328927994,0.0738324373960495,0.08969297260046005,-0.1748676747083664,0.38424909114837646,-0.31948792934417725,-0.016001705080270767,0.35822737216949463,0.2835254371166229,0.1477450728416443,0.09137759357690811,0.41336607933044434,-0.26819908618927,-0.05118631571531296,0.003620965639129281,-0.0606122761964798,-0.11562789231538773,0.21419990062713623,-0.08259198069572449,0.17824731767177582,-0.06498493999242783,-0.049293894320726395,-0.2459864765405655,-0.48268401622772217,0.09355422109365463,-0.12689988315105438,-0.10481401532888412,-0.1133209690451622,0.10030071437358856,0.30807313323020935,-0.10066673904657364,-0.28135302662849426,-0.2993471026420593,-0.44834116101264954,0.06396114081144333
พ,-0.03887920081615448,0.06104988977313042,-0.20206224918365479,0.19757267832756042,0.058814194053411484,-0.2167445719242096,0.01790696382522583,0.42654702067375183,-0.016797920688986778,0.09591883420944214,0.10005563497543335,0.4165171980857849,0.29040685296058655,-0.6358906626701355,-0.16489368677139282,-0.06952472776174545,0.038955703377723694,-0.21493764221668243,0.05857391282916069,-0.008747996762394905,-0.18699881434440613,0.05777224898338318,0.1353035271167755,0.04524120315909386,0.19845815002918243,-0.13210919499397278,0.04000530391931534,-0.05689242109656334,-0.39425143599510193,0.2699028253555298,-0.14468181133270264,-0.2407938539981842,-0.16954927146434784,0.3601689338684082,0.19422945380210876,-0.14372532069683075,-0.1718645542860031,-0.26607903838157654,0.1550743579864502,-0.3115617334842682,0.4561220705509186,0.3472059965133667,-0.10083824396133423,0.18908275663852692,-0.02012014016509056,0.006591207347810268,0.10072538256645203,0.18321001529693604,-0.0882081538438797,0.08340874314308167,-0.028854288160800934,0.11084861308336258,-0.24253787100315094,-0.509070873260498,0.2763896584510803,0.35651570558547974,-0.1641797572374344,-0.4415910243988037,0.07849236577749252,-0.15820883214473724,0.1622251719236374,-0.30022889375686646,0.3889627456665039,-0.3001634180545807,0.20813900232315063,0.04938887432217598,0.07836928963661194,0.26963871717453003
ภ,-0.07067928463220596,0.09164521098136902,-0.12825199961662292,-0.19632388651371002,-0.1301683634519577,0.02171601727604866,0.3887299597263336,0.2572513520717621,-0.26166534423828125,0.018672967329621315,0.548227846622467,0.045042604207992554,-0.13953524827957153,0.2213575839996338,-0.20265617966651917,-0.15486375987529755,0.1831836700439453,0.4771895110607147,0.44127506017684937,0.3174247145652771,-0.03567150980234146,0.02596190571784973,0.1659075915813446,-0.35460516810417175,-0.23101700842380524,-0.08474776893854141,0.2502034306526184,0.12976422905921936,-0.005148231517523527,-0.25571516156196594,0.13304008543491364,-0.05227972939610481,-0.1328401118516922,-0.2177605926990509,-0.11456600576639175,-0.3613809645175934,-0.23358425498008728,-0.07976339757442474,-0.27274519205093384,0.11605830490589142,0.1566784828901291,-0.5255526900291443,0.2327660173177719,0.25500497221946716,-0.05839789658784866,0.1206546276807785,-0.14843684434890747,0.2699723541736603,-0.2365221381187439,-0.26243892312049866,-0.07043543457984924,-0.05368748679757118,-0.14045359194278717,-0.13276268541812897,0.1925724297761917,0.1216520145535469,0.24871912598609924,-0.3211759924888611,-0.29054737091064453,0.14290346205234528,-0.12078617513179779,0.059282463043928146,0.09270106256008148,-0.29378724098205566,-0.16346929967403412,0.15140634775161743,0.054153356701135635,-0.32652488350868225
ป,0.28375497460365295,0.3789323568344116,-0.10890579223632812,-0.04985453933477402,-0.23861657083034515,0.010568964295089245,-0.04977407306432724,-0.04526225104928017,-0.014007137157022953,-0.40490207076072693,-0.028986062854528427,-0.023788996040821075,0.28605717420578003,0.41572868824005127,0.27627208828926086,0.3701549470424652,0.1838148534297943,0.014973798766732216,0.2918623983860016,0.2961716651916504,0.10676901787519455,-0.29136747121810913,-0.27059122920036316,-0.19335705041885376,-0.1593330353498459,0.1523190289735794,0.3914546072483063,0.12704156339168549,0.0007875993032939732,0.3541550040245056,0.4150187373161316,-0.37470364570617676,-0.13259826600551605,-0.2247103750705719,-0.0892786905169487,0.09638131409883499,0.05400269478559494,-0.00865969154983759,-0.34532132744789124,-0.215086430311203,-0.05871063470840454,-0.11562324315309525,0.2667514681816101,-0.07168949395418167,-0.28963491320610046,-0.08935771137475967,0.164556086063385,-0.41280677914619446,0.04589967429637909,0.13152240216732025,-0.08058644831180573,-0.1411866843700409,0.16047611832618713,-0.11007733643054962,-0.08039876818656921,-0.21798710525035858,-0.2080029994249344,0.4499472379684448,-0.22181162238121033,0.17672249674797058,-0.43746599555015564,0.2818472683429718,0.12585152685642242,0.13933873176574707,-0.021021725609898567,0.023643119260668755,-0.1859932541847229,-0.1014263853430748
บ,0.09896726906299591,0.025088900700211525,0.010099805891513824,-0.1730819195508957,-0.10994486510753632,-0.27272850275039673,0.43480241298675537,-0.09140998125076294,-0.026718251407146454,0.007452338933944702,0.00012452297960408032,-0.12415292859077454,0.3309687674045563,0.330715149641037,-0.17653118073940277,-0.003706187242642045,-0.2342800348997116,0.038220908492803574,-0.03473773971199989,-0.2470059096813202,0.14965835213661194,-0.09932729601860046,-0.04563640058040619,0.21918295323848724,-0.4319624900817871,-0.1269635260105133,-0.5235964059829712,-0.03533965349197388,-0.2913704216480255,0.05797773227095604,0.1475084275007248,0.47354787588119507,-0.17771629989147186,-0.13339129090309143,-0.10109718143939972,0.1046053022146225,0.40802937746047974,-0.2243383526802063,-0.07153064757585526,0.07587425410747528,0.3978758752346039,0.12170617282390594,-0.06734117120504379,-0.28938373923301697,-0.2340455800294876,0.052790120244026184,0.17280451953411102,-0.15632833540439606,-0.22563284635543823,0.44361114501953125,0.2226696014404297,0.37632089853286743,0.26195216178894043,-0.2950439453125,0.36418354511260986,-0.14770837128162384,0.2186841517686844,0.17219661176204681,-0.27928152680397034,-0.18320733308792114,0.5514700412750244,-0.027490878477692604,-0.3181738555431366,0.19846642017364502,-0.07923316210508347,0.008169175125658512,0.17018355429172516,0.11419486254453659
ฐ,-0.41935816407203674,0.007915405556559563,0.10184506326913834,0.1004578173160553,0.26607128977775574,0.10579885542392731,-0.10711540281772614,0.1951397806406021,-0.3198888599872589,-0.15196265280246735,-0.016975918784737587,-0.10682296752929688,-0.23043711483478546,-0.04071227088570595,-0.37800467014312744,-0.10886607319116592,0.1988278478384018,0.10831979662179947,0.38010185956954956,0.1085735335946083,-0.2959698438644409,-0.13997289538383484,-0.11610285192728043,0.16229091584682465,0.03552250564098358,-0.04679923877120018,-0.025107450783252716,0.30172693729400635,0.04176703840494156,-0.10441764444112778,0.05141162499785423,-0.3829724192619324,-0.03765760362148285,-0.26211971044540405,0.45064184069633484,0.32499030232429504,-0.20142917335033417,0.008860097266733646,-0.023681195452809334,0.05040343105792999,-0.058094389736652374,0.06469190865755081,-0.08950842916965485,0.1307389736175537,0.024020487442612648,0.42149588465690613,0.4585481286048889,-0.08085297048091888,-0.007850594818592072,-0.12296780198812485,-0.008932785131037235,-0.7005508542060852,-0.04945904016494751,0.3064900040626526,0.08728384226560593,0.14736464619636536,-0.535519540309906,0.20809122920036316,0.044140007346868515,-0.17288105189800262,0.0030494662933051586,-0.13016396760940552,-0.07801981270313263,-0.16914114356040955,0.12319192290306091,-0.14477361738681793,-0.042822495102882385,0.15211734175682068
