ม,1.4601101875305176,-0.13434752821922302
ณ,0.6219823956489563,-0.2693259119987488
น,0.2772906720638275,0.03713252395391464
ง,0.13974814116954803,-0.14920416474342346
ผ,0.23298080265522003,0.13216020166873932
พ,0.18448342382907867,0.19913938641548157
ภ,0.07053136080503464,-0.05937489494681358
ป,0.06727268546819687,0.17073529958724976
บ,-0.016264352947473526,0.04920776188373566
ฐ,-0.06122930347919464,-0.35565248131752014
ถ,0.13140277564525604,-0.09273885190486908
ฑ,0.056262388825416565,-0.02207583747804165
ฒ,-0.03262766823172569,-0.09296537935733795
ท,0.02100091613829136,-0.04954042285680771
ธ,-0.04489452391862869,-0.05606962740421295
ฏ,-0.05745851993560791,0.2082671970129013
ต,-0.029965844005346298,-0.06257820874452591
ฎ,-0.11733607202768326,0.08489807695150375
ด,-0.01949053630232811,0.04045184701681137
ข,-0.03818003088235855,-0.3601699471473694
ฃ,-0.03476248309016228,0.04482539743185043
ค,0.09436991810798645,-0.12871737778186798
ฅ,0.08020719885826111,0.09200255572795868
ฆ,-0.051651135087013245,-0.08190874010324478
ก,-0.11636484414339066,0.3994312584400177
อ,-0.18685053288936615,0.23343129456043243
ร,-0.18141090869903564,-0.29321858286857605
ฤ,-0.008659062907099724,0.4327302873134613
ฉ,-0.13774488866329193,-1.0504229068756104
ช,0.12558530271053314,-0.2549435496330261
ฌ,0.11015289276838303,-0.03175945207476616
จ,-0.004660183098167181,0.4862428903579712
ศ,0.04850856214761734,-0.23350079357624054
ษ,-0.01007841620594263,-0.13017123937606812
ส,-0.003500542603433132,-0.0013564913533627987
ซ,0.04074680805206299,-0.000771815946791321
ฝ,0.03178777918219566,0.21112969517707825
ฟ,0.02010430209338665,-0.12864618003368378
ห,0.003921254072338343,0.06941813230514526
ฮ,0.028313908725976944,-0.1011277288198471
ญ,-0.03437156602740288,0.009005827829241753
ย,-0.1454150229692459,0.3409149646759033
ว,0.14448511600494385,-0.0494302436709404
ล,-0.15730179846286774,-0.19036883115768433
ฬ,-0.01265120878815651,0.011777906678617
ฦ,-0.18137364089488983,0.844850480556488
ิ,0.17834150791168213,0.1818876415491104
ี,-0.1391182541847229,0.1614048331975937
ึ,-0.06157034635543823,0.14825773239135742
ื,0.10193292796611786,0.05778028443455696
ๅ,0.12602294981479645,-0.0009768815943971276
ุ,0.02322927676141262,0.2379462867975235
ู,0.15813273191452026,0.07781996577978134
เ,-0.20528188347816467,-0.11914409697055817
โ,0.07951441407203674,0.2386435866355896
แ,-0.029446052387356758,-0.09893958270549774
ะ,-0.1397310197353363,0.04931715130805969
ั,0.10858561843633652,0.09714234620332718
า,-0.04980480670928955,0.07992852479219437
ำ,-0.12962046265602112,-0.006591040641069412
ใ,0.059092096984386444,-0.10315074026584625
ไ,0.050157222896814346,-0.02386886440217495
็,0.1603136509656906,-0.34794050455093384
่,-0.06343812495470047,-0.5506812334060669
้,-0.1311642974615097,-0.23213306069374084
๊,0.06480775028467178,0.005891506560146809
๋,0.12456756830215454,-0.004942999221384525
์,-0.13242633640766144,0.2351500242948532
